Reference,Zenon,World Cat,Zotero,Findspot,Geonames ,Pleiades,Lat,Long,ARCH coin type,Mint,Nomisma mint ID ,Mint uncertain?,Mint Lat,Mint Long,Mint 2 Nomisma ID,Authority,Find Region,Metal,Site type,Getty vocabulary 1,Getty vocabulary 2,Production From Date,Production To Date
,nmo:hasReferenceWork,nmo:hasReferenceWork,nmo:hasReferenceWork,nmo:hasFindspot,nmo:hasFindspot,nmo:hasFindspot,,,nmo:TypeSeriesItem,nmo:hasMint,nmo:hasMint,,,,nmo:hasMint,nmo:hasAuthority,nmo:hasFindspot,nmo:hasMaterial,,,,nmo:hasStartDate,nmo:hasEndDate
Tek (2002) no. 766,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,,,TRUE,,,,http://nomisma.org/id/alexander_iii,Lycia,http://nomisma.org/id/ae,Water channel,http://vocab.getty.edu/aat/300008618,,320,320
Tek (2002) no. 767,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,,,TRUE,,,,http://nomisma.org/id/alexander_iii,Lycia,http://nomisma.org/id/ae,Water channel,http://vocab.getty.edu/aat/300008618,,320,320
Tek (2002) no. 768,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,,,TRUE,,,,http://nomisma.org/id/alexander_iii,Lycia,http://nomisma.org/id/ae,,,,320,320
Tek (2002) no. 769,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,,,TRUE,,,,http://nomisma.org/id/alexander_iii,Lycia,http://nomisma.org/id/ae,,,,320,320
Tek (2002) no. 770,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,,,TRUE,,,,http://nomisma.org/id/alexander_iii,Lycia,http://nomisma.org/id/ae,,,,320,320
Tek (2002) no. 771,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,,,TRUE,,,,http://nomisma.org/id/cassander,Lycia,http://nomisma.org/id/ae,,,,305,297
Tek (2002) no. 772,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,,,TRUE,,,,http://nomisma.org/id/cassander,Lycia,http://nomisma.org/id/ae,Water channel,http://vocab.getty.edu/aat/300008618,,305,297
Tek (2002) no. 773,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,,,TRUE,,,,http://nomisma.org/id/perseus,Lycia,http://nomisma.org/id/ar,Podium,http://vocab.getty.edu/aat/300249278,,170,170
Tek (2002) no. 774,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,http://numismatics.org/pco/id/cpe.1_2.B190,Alexandreia Egypt,http://nomisma.org/id/alexandreia_egypt,,31.201435,29.909773,,http://nomisma.org/id/ptolemy_ii,Lycia,http://nomisma.org/id/ae,Water channel,http://vocab.getty.edu/aat/300008618,,270,261
Tek (2002) no. 775,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,http://numismatics.org/pco/id/cpe.1_2.B437,Telmessus,http://nomisma.org/id/telmessus,,36.623779,29.120348,,http://nomisma.org/id/ptolemy_iii,Lycia,http://nomisma.org/id/ae,,,,246,222
Tek (2002) no. 776,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,Ptolemais Pamphylia,http://nomisma.org/id/ptolemais_pamphylia,TRUE,36.61012933,31.79603067,,http://nomisma.org/id/ptolemy_iii,Lycia,http://nomisma.org/id/ae,,,,246,222
Tek (2002) no. 777,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,https://numismatics.org/sco/id/sc.1.971,Sardis,http://nomisma.org/id/sardes,TRUE,38.488314,28.040286,,http://nomisma.org/id/antiochus_iii,Lycia,http://nomisma.org/id/ae,,,,215,213
Tek (2002) no. 778,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,https://numismatics.org/sco/id/sc.1.972,Sardis,http://nomisma.org/id/sardes,TRUE,38.488314,28.040286,,http://nomisma.org/id/antiochus_iii,Lycia,http://nomisma.org/id/ae,,,,215,213
Tek (2002) no. 779,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,https://numismatics.org/sco/id/sc.1.972,Sardis,http://nomisma.org/id/sardes,TRUE,38.488314,28.040286,,http://nomisma.org/id/antiochus_iii,Lycia,http://nomisma.org/id/ae,,,,215,213
Tek (2002) no. 780,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,https://numismatics.org/sco/id/sc.1.972,Sardis,http://nomisma.org/id/sardes,TRUE,38.488314,28.040286,,http://nomisma.org/id/antiochus_iii,Lycia,http://nomisma.org/id/ae,,,,215,213
Tek (2002) no. 781,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,http://numismatics.org/sco/id/sc.1.983,Sardis,http://nomisma.org/id/sardes,,38.488314,28.040286,,http://nomisma.org/id/antiochus_iii,Lycia,http://nomisma.org/id/ae,,,,197,187
Tek (2002) no. 782,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,http://numismatics.org/sco/id/sc.1.983,Sardis,http://nomisma.org/id/sardes,,38.488314,28.040286,,http://nomisma.org/id/antiochus_iii,Lycia,http://nomisma.org/id/ae,Surface,,,197,187
Tek (2002) no. 783,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,http://numismatics.org/sco/id/sc.1.983,Sardis,http://nomisma.org/id/sardes,,38.488314,28.040286,,http://nomisma.org/id/antiochus_iii,Lycia,http://nomisma.org/id/ae,,,,197,187
Tek (2002) no. 784,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,http://numismatics.org/sco/id/sc.1.983,Sardis,http://nomisma.org/id/sardes,,38.488314,28.040286,,http://nomisma.org/id/antiochus_iii,Lycia,http://nomisma.org/id/ae,,,,197,187
Tek (2002) no. 785,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,http://numismatics.org/sco/id/sc.1.983,Sardis,http://nomisma.org/id/sardes,,38.488314,28.040286,,http://nomisma.org/id/antiochus_iii,Lycia,http://nomisma.org/id/ae,,,,197,187
Tek (2002) no. 786,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,http://numismatics.org/sco/id/sc.1.983,Sardis,http://nomisma.org/id/sardes,,38.488314,28.040286,,http://nomisma.org/id/antiochus_iii,Lycia,http://nomisma.org/id/ae,Water channel,http://vocab.getty.edu/aat/300008618,,197,187
Tek (2002) no. 787,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,http://numismatics.org/sco/id/sc.1.983,Sardis,http://nomisma.org/id/sardes,,38.488314,28.040286,,http://nomisma.org/id/antiochus_iii,Lycia,http://nomisma.org/id/ae,Water channel,http://vocab.getty.edu/aat/300008618,,197,187
Tek (2002) no. 788,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,http://numismatics.org/sco/id/sc.1.983,Sardis,http://nomisma.org/id/sardes,,38.488314,28.040286,,http://nomisma.org/id/antiochus_iii,Lycia,http://nomisma.org/id/ae,Water channel,http://vocab.getty.edu/aat/300008618,,197,187
Tek (2002) no. 789,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,http://numismatics.org/sco/id/sc.1.983,Sardis,http://nomisma.org/id/sardes,,38.488314,28.040286,,http://nomisma.org/id/antiochus_iii,Lycia,http://nomisma.org/id/ae,,,,197,187
Tek (2002) no. 790,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,http://numismatics.org/sco/id/sc.1.983,Sardis,http://nomisma.org/id/sardes,,38.488314,28.040286,,http://nomisma.org/id/antiochus_iii,Lycia,http://nomisma.org/id/ae,,,,197,187
Tek (2002) no. 791,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,http://numismatics.org/sco/id/sc.1.983,Sardis,http://nomisma.org/id/sardes,,38.488314,28.040286,,http://nomisma.org/id/antiochus_iii,Lycia,http://nomisma.org/id/ae,,,,197,187
Tek (2002) no. 792,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,https://greekcoinage.org/iris/id/amphissa.liampi_1998.v.8,Amphissa,http://nomisma.org/id/amphissa,,38.518403,22.374172,,,Lycia,http://nomisma.org/id/ae,Water channel,http://vocab.getty.edu/aat/300008618,,200,175
Tek (2002) no. 793,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,https://greekcoinage.org/iris/id/cnidus_nordbo_1972_16,Cnidus,http://nomisma.org/id/cnidus,,36.690171,27.371637,,,Lycia,http://nomisma.org/id/ae,,,,210,185
Tek (2002) no. 794,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,https://greekcoinage.org/iris/id/mylasa_akarca_1959_28-31,Mylasa,http://nomisma.org/id/mylasa,,37.316667,27.783333,,,Lycia,http://nomisma.org/id/ae,Water channel,http://vocab.getty.edu/aat/300008618,,200,30
Tek (2002) no. 795,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,Rhodes,http://nomisma.org/id/rhodes,,36.433333,28.216667,,,Lycia,http://nomisma.org/id/ae,Grave,http://vocab.getty.edu/aat/300005907,,350,300
Tek (2002) no. 796,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,Rhodes,http://nomisma.org/id/rhodes,,36.433333,28.216667,,,Lycia,http://nomisma.org/id/ae,Surface,,,350,300
Tek (2002) no. 797,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,Rhodes,http://nomisma.org/id/rhodes,,36.433333,28.216667,,,Lycia,http://nomisma.org/id/ae,Water channel,http://vocab.getty.edu/aat/300008618,,350,300
Tek (2002) no. 798,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,Rhodes,http://nomisma.org/id/rhodes,,36.433333,28.216667,,,Lycia,http://nomisma.org/id/ae,Water channel,http://vocab.getty.edu/aat/300008618,,350,300
Tek (2002) no. 799,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,Rhodes,http://nomisma.org/id/rhodes,,36.433333,28.216667,,,Lycia,http://nomisma.org/id/ae,Water channel,http://vocab.getty.edu/aat/300008618,,350,300
Tek (2002) no. 800,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,Rhodes,http://nomisma.org/id/rhodes,,36.433333,28.216667,,,Lycia,http://nomisma.org/id/ae,Water channel,http://vocab.getty.edu/aat/300008618,,350,300
Tek (2002) no. 801,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,Rhodes,http://nomisma.org/id/rhodes,,36.433333,28.216667,,,Lycia,http://nomisma.org/id/ae,Water channel,http://vocab.getty.edu/aat/300008618,,350,300
Tek (2002) no. 802,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,Rhodes,http://nomisma.org/id/rhodes,,36.433333,28.216667,,,Lycia,http://nomisma.org/id/ae,Water channel,http://vocab.getty.edu/aat/300008618,,350,300
Tek (2002) no. 803,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,Rhodes,http://nomisma.org/id/rhodes,,36.433333,28.216667,,,Lycia,http://nomisma.org/id/ae,Water channel,http://vocab.getty.edu/aat/300008618,,350,300
Tek (2002) no. 804,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,Rhodes,http://nomisma.org/id/rhodes,,36.433333,28.216667,,,Lycia,http://nomisma.org/id/ae,Water channel,http://vocab.getty.edu/aat/300008618,,350,300
Tek (2002) no. 805,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,Rhodes,http://nomisma.org/id/rhodes,,36.433333,28.216667,,,Lycia,http://nomisma.org/id/ae,Water channel,http://vocab.getty.edu/aat/300008618,,350,300
Tek (2002) no. 806,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,Rhodes,http://nomisma.org/id/rhodes,,36.433333,28.216667,,,Lycia,http://nomisma.org/id/ae,,,,350,300
Tek (2002) no. 807,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,Rhodes,http://nomisma.org/id/rhodes,,36.433333,28.216667,,,Lycia,http://nomisma.org/id/ae,Room,http://vocab.getty.edu/aat/300004044,,205,188
Tek (2002) no. 808,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,https://greekcoinage.org/iris/id/sardes_hochard_2020_4.10,Sardis,http://nomisma.org/id/sardes,,38.488314,28.040286,,,Lycia,http://nomisma.org/id/ae,Water channel,http://vocab.getty.edu/aat/300008618,,200,30
Tek (2002) no. 809,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,https://greekcoinage.org/iris/id/apamea_phrygiae_ashton_2016_1,Apamea Phrygiae,http://nomisma.org/id/apamea_phrygiae,,38.071,30.166,,,Lycia,http://nomisma.org/id/ae,Water channel,http://vocab.getty.edu/aat/300008618,,100,30
Tek (2002) no. 810,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,https://greekcoinage.org/iris/id/apamea_phrygiae_ashton_2016_2,Apamea Phrygiae,http://nomisma.org/id/apamea_phrygiae,,38.071,30.166,,,Lycia,http://nomisma.org/id/ae,Water channel,http://vocab.getty.edu/aat/300008618,,100,30
Tek (2002) no. 811,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,https://greekcoinage.org/iris/id/apamea_phrygiae_ashton_2016_2,Apamea Phrygiae,http://nomisma.org/id/apamea_phrygiae,,38.071,30.166,,,Lycia,http://nomisma.org/id/ae,,,,100,30
Tek (2002) no. 812,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,Cibyra,http://nomisma.org/id/cibyra,,37.1593,29.4963,,,Lycia,http://nomisma.org/id/ae,,,,200,30
Tek (2002) no. 813,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,Cibyra,http://nomisma.org/id/cibyra,,37.1593,29.4963,,,Lycia,http://nomisma.org/id/ae,,,,200,30
Tek (2002) no. 814,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,Cibyra,http://nomisma.org/id/cibyra,,37.1593,29.4963,,,Lycia,http://nomisma.org/id/ae,Water channel,http://vocab.getty.edu/aat/300008618,,200,30
Tek (2002) no. 815,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,Cibyra,http://nomisma.org/id/cibyra,,37.1593,29.4963,,,Lycia,http://nomisma.org/id/ae,,,,200,30
Tek (2002) no. 816,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,Cibyra,http://nomisma.org/id/cibyra,,37.1593,29.4963,,,Lycia,http://nomisma.org/id/ae,Surface,,,200,30
Tek (2002) no. 817,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,Cibyra,http://nomisma.org/id/cibyra,,37.1593,29.4963,,,Lycia,http://nomisma.org/id/ae,Water channel,http://vocab.getty.edu/aat/300008618,,200,30
Tek (2002) no. 818,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,Cibyra,http://nomisma.org/id/cibyra,,37.1593,29.4963,,,Lycia,http://nomisma.org/id/ae,Water channel,http://vocab.getty.edu/aat/300008618,,200,30
Tek (2002) no. 819,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,Cibyra,http://nomisma.org/id/cibyra,,37.1593,29.4963,,,Lycia,http://nomisma.org/id/ae,Water channel,http://vocab.getty.edu/aat/300008618,,200,30
